protocol,dataset,ticker,price_mode,horizon,feature_set,model_type,model,seed,test_units,test_RMSE,test_MAE,test_MAPE,latest_RMSE,latest_MAE,latest_MAPE,RMSE_ratio_vs_latest,MAE_ratio_vs_latest,MAPE_ratio_vs_latest,passes_latest_rmse_gate,dataset_label
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,5,technical,dlinear,DLinear,777.0,550,27.02690623316545,24.9794345925071,30.73200928261147,3.449999476447155,2.584380774780493,2.913415796862448,7.833887053512843,9.66553955062166,10.548446025352018,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,ohlcv,lstm,LSTM,42.0,556,10.982463819134647,9.393918236382572,11.70862216951903,5.103738137995681,3.942715761472853,4.419443135968914,2.151847042733982,2.3826009290797447,2.6493433243263227,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,ohlcv,lstm,LSTM,123.0,556,12.09521296499218,10.049491552997836,12.289902994818158,5.103738137995681,3.942715761472853,4.419443135968914,2.3698733434122,2.5488754860796043,2.7808713941340786,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,ohlcv,lstm,LSTM,777.0,556,8.697139366048699,7.184448845952534,8.852218450945532,5.103738137995681,3.942715761472853,4.419443135968914,1.7040724133750724,1.8222081632556464,2.003016710159521,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,ohlcv,gru,GRU,42.0,556,7.010848220377822,5.719680731245082,6.913487522576328,5.103738137995681,3.942715761472853,4.419443135968914,1.3736692657063108,1.4506956821833945,1.5643345348894555,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,ohlcv,gru,GRU,123.0,556,9.462777490595114,7.625818129066083,9.325629298611227,5.103738137995681,3.942715761472853,4.419443135968914,1.8540875794837108,1.934153662199925,2.110136732547117,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,ohlcv,gru,GRU,777.0,556,9.4121537904866,7.506727547954313,9.094553151238538,5.103738137995681,3.942715761472853,4.419443135968914,1.8441686340480827,1.9039484462227825,2.057850473789309,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,ohlcv,dlinear,DLinear,42.0,556,7.474138935276094,6.078595634844663,7.195671864537892,5.103738137995681,3.942715761472853,4.419443135968914,1.4644440473216178,1.5417280886040652,1.6281851905670737,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,ohlcv,dlinear,DLinear,123.0,556,28.421013882550596,26.65040003824577,33.143760194071675,5.103738137995681,3.942715761472853,4.419443135968914,5.568666164700992,6.7594018058989285,7.499533125411574,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,ohlcv,dlinear,DLinear,777.0,556,31.91191861358969,30.03239063564822,37.50910109644074,5.103738137995681,3.942715761472853,4.419443135968914,6.252655945652025,7.617183802372106,8.48729125874753,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,technical,lstm,LSTM,42.0,549,8.705536567237596,7.182403814597208,8.829097283487645,5.103738137995681,3.942715761472853,4.419443135968914,1.7057177174564833,1.821689477284086,1.997785017671002,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,technical,lstm,LSTM,123.0,549,10.011256368424784,8.336643406602203,10.366446285914089,5.103738137995681,3.942715761472853,4.419443135968914,1.9615536882455265,2.1144419001911365,2.3456453600553817,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,technical,lstm,LSTM,777.0,549,7.823031613006867,6.374863060011456,7.798591756251258,5.103738137995681,3.942715761472853,4.419443135968914,1.532804270416408,1.6168710720424957,1.764609593634132,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,technical,gru,GRU,42.0,549,7.951291016789773,6.51176584657207,7.911754149838771,5.103738137995681,3.942715761472853,4.419443135968914,1.5579347532732883,1.6515940383537857,1.790215171103046,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,technical,gru,GRU,123.0,549,7.837612634869351,6.466329883790841,7.9332024424527665,5.103738137995681,3.942715761472853,4.419443135968914,1.5356612002721803,1.640070011381003,1.7950683374305936,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,technical,gru,GRU,777.0,549,7.711552715134885,6.411030573054524,7.851800523191856,5.103738137995681,3.942715761472853,4.419443135968914,1.5109616729206514,1.6260443209478534,1.77664929304955,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,technical,dlinear,DLinear,42.0,549,9.10874862096022,6.9246747376488855,8.170030096626004,5.103738137995681,3.942715761472853,4.419443135968914,1.784720997566182,1.7563210630892865,1.84865600603204,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,technical,dlinear,DLinear,123.0,549,27.752160380609947,25.94893118158281,32.125545076563675,5.103738137995681,3.942715761472853,4.419443135968914,5.437614475947361,6.5814866582949545,7.269138687428887,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,raw_close,10,technical,dlinear,DLinear,777.0,549,26.94671420695451,24.9079869866154,30.639936590092454,5.103738137995681,3.942715761472853,4.419443135968914,5.279799527006476,6.317469605597615,6.9329858191228855,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,ohlcv,lstm,LSTM,42.0,558,4.813022745192911,2.783624484974851,2.7881339353826085,1.569847216916339,1.070671163579469,1.2221897321496855,3.065917939866252,2.599887416103217,2.2812611348637453,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,ohlcv,lstm,LSTM,123.0,558,5.717705899293935,3.195382921499164,3.143151094494703,1.569847216916339,1.070671163579469,1.2221897321496855,3.642205329079897,2.984467154991226,2.571737441261494,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,ohlcv,lstm,LSTM,777.0,558,5.352712986647558,3.028924962525726,3.00880645965485,1.569847216916339,1.070671163579469,1.2221897321496855,3.4097031411514847,2.828996488893398,2.4618161816518613,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,ohlcv,gru,GRU,42.0,558,4.292813133753045,2.451879638070274,2.443052265077142,1.569847216916339,1.070671163579469,1.2221897321496855,2.734541990771207,2.290039856750365,1.99891408086051,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,ohlcv,gru,GRU,123.0,558,4.791215295631082,2.686585798913005,2.6511860841553823,1.569847216916339,1.070671163579469,1.2221897321496855,3.05202649277074,2.509253905682123,2.1692099143168737,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,ohlcv,gru,GRU,777.0,558,3.258149960173211,2.013526130320778,2.0913463741641345,1.569847216916339,1.070671163579469,1.2221897321496855,2.0754567228352423,1.8806204919063616,1.711147065918895,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,ohlcv,dlinear,DLinear,42.0,558,4.15121699540463,3.0513548833922246,3.5481384992866025,1.569847216916339,1.070671163579469,1.2221897321496855,2.6443445901435503,2.849945891127703,2.903099580983921,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,ohlcv,dlinear,DLinear,123.0,558,3.2586774774615788,2.333031322793721,2.6743166225874098,1.569847216916339,1.070671163579469,1.2221897321496855,2.0757927538086283,2.179036292519477,2.1881354033989524,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,ohlcv,dlinear,DLinear,777.0,558,3.352205134902978,2.38237668792834,2.714276084198412,1.569847216916339,1.070671163579469,1.2221897321496855,2.13537030787476,2.2251245470771583,2.220830377476928,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,technical,lstm,LSTM,42.0,551,6.620029967665254,3.284297783881047,3.044528287661984,1.569847216916339,1.070671163579469,1.2221897321496855,4.216989969679356,3.067513066197636,2.49104390879395,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,technical,lstm,LSTM,123.0,551,6.065675466081253,3.1147345735027225,2.946625612598136,1.569847216916339,1.070671163579469,1.2221897321496855,3.8638635662877423,2.9091421152032697,2.4109395907093525,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,technical,lstm,LSTM,777.0,551,5.652008260628913,2.8388995051167623,2.6522571128576717,1.569847216916339,1.070671163579469,1.2221897321496855,3.600355626792261,2.65151393040768,2.170086233822852,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,technical,gru,GRU,42.0,551,4.755679736701039,2.4907315525948026,2.3775389333919774,1.569847216916339,1.070671163579469,1.2221897321496855,3.029390175970532,2.326327295738297,1.945310839103656,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,technical,gru,GRU,123.0,551,4.802537823507672,2.490838724125968,2.36538394564793,1.569847216916339,1.070671163579469,1.2221897321496855,3.0592389958440207,2.3264273932610577,1.93536558475868,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,technical,gru,GRU,777.0,551,5.5808449345657145,2.9016390694896885,2.750267022677334,1.569847216916339,1.070671163579469,1.2221897321496855,3.555024256136341,2.7101122811498217,2.2502782917673043,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,technical,dlinear,DLinear,42.0,551,9.826084690082215,6.076173543497352,6.461168918577736,1.569847216916339,1.070671163579469,1.2221897321496855,6.259261783056608,5.675107119896161,5.286551464651329,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,technical,dlinear,DLinear,123.0,551,8.63038760269576,5.785278576471844,6.365724910844086,1.569847216916339,1.070671163579469,1.2221897321496855,5.4975971608552365,5.403413086358369,5.208458836949593,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,1,technical,dlinear,DLinear,777.0,551,8.15724980792935,5.722701396353664,6.478664246416511,1.569847216916339,1.070671163579469,1.2221897321496855,5.196206178555826,5.344966401468704,5.300866204317815,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,ohlcv,lstm,LSTM,42.0,557,13.009563617252844,8.001549828630376,8.158597961442062,3.315142078540444,2.47401633682114,2.9059335258046834,3.924285387786624,3.234234838930593,2.8075652415974868,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,ohlcv,lstm,LSTM,123.0,557,10.843908256519834,6.297394271384878,6.309091945944377,3.315142078540444,2.47401633682114,2.9059335258046834,3.271023684539661,2.5454133740589566,2.171106768244921,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,ohlcv,lstm,LSTM,777.0,557,8.464543777023945,5.003101766644518,5.022591214964107,3.315142078540444,2.47401633682114,2.9059335258046834,2.5532974383862985,2.022258985190452,1.7283916408835605,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,ohlcv,gru,GRU,42.0,557,6.150393865751435,3.943743570488702,4.100137929612668,3.315142078540444,2.47401633682114,2.9059335258046834,1.8552429187165531,1.594065290432161,1.410953792715302,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,ohlcv,gru,GRU,123.0,557,7.539359370114645,4.556553338973698,4.622842622985067,3.315142078540444,2.47401633682114,2.9059335258046834,2.2742190806597327,1.8417636420414287,1.5908287584468932,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,ohlcv,gru,GRU,777.0,557,6.807974152026995,4.23637077838343,4.352279695205952,3.315142078540444,2.47401633682114,2.9059335258046834,2.0535995111932994,1.7123455149963709,1.497721698228028,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,ohlcv,dlinear,DLinear,42.0,557,5.519437926731214,3.996119850199783,4.652772021122343,3.315142078540444,2.47401633682114,2.9059335258046834,1.6649174593329208,1.6152358376640277,1.6011281675254223,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,ohlcv,dlinear,DLinear,123.0,557,4.9717587769666265,3.5405500470200817,4.062697599895012,3.315142078540444,2.47401633682114,2.9059335258046834,1.4997121267138993,1.4310940450657368,1.3980696956135663,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,ohlcv,dlinear,DLinear,777.0,557,5.2241475711355045,3.691423378470128,4.1983675328733465,3.315142078540444,2.47401633682114,2.9059335258046834,1.575844246601804,1.4920772039901855,1.4447569070633763,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,technical,lstm,LSTM,42.0,550,9.444776969475363,5.155521281849254,5.000466108068913,3.315142078540444,2.47401633682114,2.9059335258046834,2.848981052912704,2.083867113211377,1.720777871780199,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,technical,lstm,LSTM,123.0,550,9.390299552878798,5.238137269453569,5.119226907576976,3.315142078540444,2.47401633682114,2.9059335258046834,2.8325481473822864,2.1172605821124217,1.7616462531294166,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,technical,lstm,LSTM,777.0,550,9.000755399779894,5.059959668246183,4.978584111456341,3.315142078540444,2.47401633682114,2.9059335258046834,2.715043635095921,2.0452410086942745,1.7132477626368685,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,technical,gru,GRU,42.0,550,8.307396850988201,4.849900838678534,4.8133830797602295,3.315142078540444,2.47401633682114,2.9059335258046834,2.5058946658013808,1.960335009311282,1.6563982062966678,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,technical,gru,GRU,123.0,550,7.681858771377163,4.571358323530717,4.59263629595092,3.315142078540444,2.47401633682114,2.9059335258046834,2.3172034831035813,1.8477478323382648,1.5804340516286144,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,technical,gru,GRU,777.0,550,7.718006782713583,4.551292793967507,4.564556118042006,3.315142078540444,2.47401633682114,2.9059335258046834,2.3281073932468037,1.8396373242286088,1.5707710026773694,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,technical,dlinear,DLinear,42.0,550,10.678531524846218,6.752161511507901,7.211992126330932,3.315142078540444,2.47401633682114,2.9059335258046834,3.2211384223832877,2.7292307698273905,2.481815933602217,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,technical,dlinear,DLinear,123.0,550,9.057727518874854,6.087919790094549,6.72351800527616,3.315142078540444,2.47401633682114,2.9059335258046834,2.732229058147244,2.460743568862972,2.313720512039018,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,5,technical,dlinear,DLinear,777.0,550,9.17406631245549,6.401793996637518,7.197479111708788,3.315142078540444,2.47401633682114,2.9059335258046834,2.7673222127766395,2.587611852581044,2.47682166429314,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,ohlcv,lstm,LSTM,42.0,556,10.55307147582128,6.747961915654244,6.999529126960949,4.911079006023464,3.762910623344586,4.38614758378739,2.1488295062811824,1.7932825387323328,1.5958261762174752,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,ohlcv,lstm,LSTM,123.0,556,10.760944252926931,6.743875222240421,6.945291889527851,4.911079006023464,3.762910623344586,4.38614758378739,2.191156819047011,1.7921964928963063,1.5834606010978471,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,ohlcv,lstm,LSTM,777.0,556,11.136667424832138,6.9038937246199135,7.0803950994919,4.911079006023464,3.762910623344586,4.38614758378739,2.267662037440847,1.8347216863959237,1.6142628500835936,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,ohlcv,gru,GRU,42.0,556,10.098387225038593,6.312975567879437,6.486773223152816,4.911079006023464,3.762910623344586,4.38614758378739,2.056246135045449,1.677684165208335,1.4789226990742428,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,ohlcv,gru,GRU,123.0,556,8.95559724211756,5.80564072149263,6.07133356041495,4.911079006023464,3.762910623344586,4.38614758378739,1.8235498209524776,1.542859053168902,1.384206400818921,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,ohlcv,gru,GRU,777.0,556,8.96880655577702,5.789047186323207,6.0357945060950975,4.911079006023464,3.762910623344586,4.38614758378739,1.826239517787584,1.5384492925260422,1.376103833898643,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,ohlcv,dlinear,DLinear,42.0,556,7.167503342842853,5.100972600978055,5.880286851079703,4.911079006023464,3.762910623344586,4.38614758378739,1.4594559228332251,1.3555922825624172,1.3406495651936408,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,ohlcv,dlinear,DLinear,123.0,556,6.888570928618889,4.786389007842798,5.432347505590209,4.911079006023464,3.762910623344586,4.38614758378739,1.402659358599204,1.2719911491250129,1.238523647874939,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,ohlcv,dlinear,DLinear,777.0,556,6.914166499914741,4.830218932611479,5.482219538581694,4.911079006023464,3.762910623344586,4.38614758378739,1.407871160580899,1.2836390273650025,1.2498939978321153,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,technical,lstm,LSTM,42.0,549,11.984608363694052,7.271628075827232,7.412508402596214,4.911079006023464,3.762910623344586,4.38614758378739,2.440320823386239,1.9324477256289427,1.689981529576256,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,technical,lstm,LSTM,123.0,549,10.76458757166336,6.514643879318932,6.606019368281419,4.911079006023464,3.762910623344586,4.38614758378739,2.1918986761281047,1.731277867431389,1.506109687849854,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,technical,lstm,LSTM,777.0,549,11.143199114025894,6.8922057229964455,7.054732944056276,4.911079006023464,3.762910623344586,4.38614758378739,2.2689920280978377,1.8316155797690592,1.6084121223218375,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,technical,gru,GRU,42.0,549,9.148362649676155,5.787550656956185,5.967870369322228,4.911079006023464,3.762910623344586,4.38614758378739,1.862800952388597,1.5380515872609375,1.3606177756948703,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,technical,gru,GRU,123.0,549,9.424569230491672,5.923915195986221,6.081658819765289,4.911079006023464,3.762910623344586,4.38614758378739,1.9190424790422609,1.5742906991293009,1.3865604619062644,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,technical,gru,GRU,777.0,549,10.12599685783767,6.51691396466587,6.747614863203009,4.911079006023464,3.762910623344586,4.38614758378739,2.0618680427291194,1.7318811465347652,1.5383921161577785,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,technical,dlinear,DLinear,42.0,549,11.532782012406884,7.432935989185326,7.950136888449716,4.911079006023464,3.762910623344586,4.38614758378739,2.3483193811913567,1.9753155823240665,1.8125557192457395,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,technical,dlinear,DLinear,123.0,549,10.6056495191716,7.157041587899075,7.823962478598578,4.911079006023464,3.762910623344586,4.38614758378739,2.1595355126976608,1.9019961684706943,1.7837891519014215,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0016.HK,adjusted_close,10,technical,dlinear,DLinear,777.0,549,10.373126075008877,7.208261548929961,8.010337954633643,4.911079006023464,3.762910623344586,4.38614758378739,2.1121888005235063,1.9156079616164376,1.826280990690424,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,ohlcv,lstm,LSTM,42.0,558,1.3052817876509484,0.9559939463078762,2.664773611447793,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.5951725112247197,1.618607970107274,1.6293605955198476,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,ohlcv,lstm,LSTM,123.0,558,1.3459492654526126,0.992818846070211,2.758008679160244,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.6448718507112552,1.6809567710425897,1.6863686448335586,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,ohlcv,lstm,LSTM,777.0,558,1.3502544534098502,1.0024797002047194,2.8006064423926813,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.6501331801421977,1.6973137109171057,1.7124148037155165,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,ohlcv,gru,GRU,42.0,558,1.7421820645529038,1.2760520442839591,3.526610110387249,0.8182699855132264,0.5906272327600841,1.6354719874624175,2.1291042020320363,2.1605032303044824,2.156325597394733,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,ohlcv,gru,GRU,123.0,558,1.392306480400431,1.0506296362928165,2.946646107250809,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.7015245640803551,1.7788371040445874,1.8017099221753088,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,ohlcv,gru,GRU,777.0,558,1.136471310783846,0.8273759076244942,2.301361895833516,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.388870826138198,1.4008428019108603,1.407154578908005,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,ohlcv,dlinear,DLinear,42.0,558,15.61283920609526,15.007522726571688,43.43000133112277,0.8182699855132264,0.5906272327600841,1.6354719874624175,19.08030293485926,25.409466232092655,26.555026111152376,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,ohlcv,dlinear,DLinear,123.0,558,12.10575532849884,11.428545545078949,33.31142145243263,0.8182699855132264,0.5906272327600841,1.6354719874624175,14.794328941328578,19.349845234314284,20.368078272082368,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,ohlcv,dlinear,DLinear,777.0,558,13.639434371067477,12.962243555267223,37.689657120967645,0.8182699855132264,0.5906272327600841,1.6354719874624175,16.668623574788334,21.94657278956278,23.045125449960505,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,technical,lstm,LSTM,42.0,551,1.3888725219246645,1.0138180865999142,2.84217376122441,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.697327955947878,1.7165109063159851,1.737830903257658,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,technical,lstm,LSTM,123.0,551,0.9822042180754724,0.7179406195500369,2.004115876939359,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.2003424731012526,1.2155562421241557,1.2254051994182584,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,technical,lstm,LSTM,777.0,551,1.359013771869976,0.9995863580444114,2.799253886802729,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.6608378602785854,1.6924149490588232,1.711587791329905,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,technical,gru,GRU,42.0,551,0.872987535076137,0.6439228369406477,1.7887488767288942,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.066869799126985,1.0902356024653752,1.0937202779634885,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,technical,gru,GRU,123.0,551,1.243947146605948,0.8969828506995892,2.4902653875869305,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.5202160272635847,1.5186953817010134,1.522658539355848,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,technical,gru,GRU,777.0,551,0.9038411127909594,0.6665587035800498,1.8521337719227853,0.8182699855132264,0.5906272327600841,1.6354719874624175,1.1045756642583706,1.1285607344333366,1.132476609884672,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,technical,dlinear,DLinear,42.0,551,10.319898820604918,9.63356657772445,28.20350038409533,0.8182699855132264,0.5906272327600841,1.6354719874624175,12.611850615701348,16.310738894827857,17.244869126652308,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,technical,dlinear,DLinear,123.0,551,12.740580225496489,12.125920415140971,35.26776641418194,0.8182699855132264,0.5906272327600841,1.6354719874624175,15.570142435941213,20.53058129147693,21.564274218418785,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,1,technical,dlinear,DLinear,777.0,551,11.55889859737024,10.895295906413056,31.80872250504077,0.8182699855132264,0.5906272327600841,1.6354719874624175,14.126020509135984,18.44699211632658,19.44926158863465,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,5,ohlcv,lstm,LSTM,42.0,557,3.002528405360225,2.4723698669104857,7.230613205812307,1.912181121969528,1.4271095248484311,3.9850818357513336,1.570211299998428,1.7324317607459514,1.8144202563029852,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,5,ohlcv,lstm,LSTM,123.0,557,2.4261421098460896,1.803989102211204,5.089997396505633,1.912181121969528,1.4271095248484311,3.9850818357513336,1.2687825865298716,1.2640859519193526,1.2772629537596392,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,5,ohlcv,lstm,LSTM,777.0,557,2.871161427869323,2.2357198177591044,6.449764336687896,1.912181121969528,1.4271095248484311,3.9850818357513336,1.501511229706135,1.5666070324886616,1.6184772615772092,0,Hang Seng large-cap
full rolling-origin supervised audit,hang_seng_largecap,0027.HK,raw_close,5,ohlcv,gru,GRU,42.0,557,2.2966824792485347,1.7150499970523416,4.855495989110118,1.912181121969528,1.4271095248484311,3.9850818357513336,1.201079988114815,1.2017648030444557,1.2184181377531684,0,Hang Seng large-cap
